업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,찾아오시는 길,업소정보,자랑거리,추천수,기준년월,업소 사진,lat,lon
7481,보원헤어,5,이미용,서울특별시 중랑구 동일로130길 71 (중화동),,중화역 2번 출구에서459m 중화1동 서울중화초등학교 후문 쪽,영업시간 : 09:00~20:00 휴무일 : 매주 일요일              ,"주변 평균가격보다 저렴하며 거동이 불편하신 어르신을 위한 방문 미용봉사를 하시는 원장님이 운영하는 업소, 고정 단골 많음",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240125155714.jpg,37.5997309,127.0813955
6208,동경헤어월드,5,이미용,서울특별시 마포구 월드컵북로16길 44 (성산동),325-6559        ,성산우체국 옆에 위치함,"경로우대, 청소년 할인         ",지역주민을 상대로 해서 가격은 저렴하고.... 친절하게 ,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=물가관련단체 교육 008.jpg,37.5630861,126.9165428
7601,대풍족,1,한식,서울특별시 성북구 보문로 129 (보문동2가),02-953-3060,"보문역 2번 출구에서128m 보문동사거리 신한은행옆 신호등앞 103,142,152,272,273,162,1212보험연수원맞은편대풍보쌈,해물칼국수",매일 17:00 - 07:30 07:00 라스트오더 - 설날2일 추석1일 쉬고 있습니다        ,"우리업소는 매일 담근는 겉절이와 신선한 야채로 주변 직장인들과 가족단위 손님에게 맛과 정성 친절한 맘으로 모시도록 한결같이 노력하며, 앞으로도 더욱더 청결,친절,저렴한 가격으로 손님을 모시겠습니다",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120405155748.JPG,37.5799058,127.0222812
7533,중앙한분식,1,한식,서울특별시 구로구 구로동로 126-20 (구로동),02-851-1064,"구로시장입구 100m직진, 우측갈림길에서 1m길",영업시간 : 08:00~23:00 좌석수 : 24석 휴무일 : 명절 배달 : 가능(업소주변 100m이내) 예약 : 없음 카드 : 없음 주차 : 1~2대 가능 홈페이지 주소 : X 전자우편주소 : X,"- 미나리,김치,돼지고기,김가루 등을 넣어 야채가격변동에도 볶음밥 재료를 유지하고 있으며 - 업소입구의 소형물레방아는 직접 주인이 제작한 것으로 아늑한 정겨움을 주기 위해 냈다고 함",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120119095059.jpg,37.4981278,126.8825701
8101,21세기남성헤어,5,이미용,서울특별시 강서구 강서로17나길 2 (화곡동),02-2601-7745,까치산역 4번 출구에서288m,영업시간 : 08:00~19:00 휴무일 : 매주 일요일         ,3년동안 커트 가격동결 종업원 없이 부부가 직접 운영하여 저가 서비스 제공,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120621100051.JPG,37.5328657,126.8441022
8148,시골마당,1,한식,서울특별시 서초구 강남대로23길 30 (양재동),02-577-9453,신분당양재시민의숲역 1번 출구에서771m  서초마을버스(08번 18번)일동제약 하차. 횡단보도건너 우리은행 두번째골목.,영업시간 :09:00~22:00 휴무일 :연중무휴        ,육수 2종류 만들어 음식을 조리할 만큼 정성스럽고 청결을 최우선시 하여 단골손님들에게 인정받음,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120703131306.jpg,37.4770725,127.0381249
7858,가이드당구장,13,기타서비스업,서울특별시 송파구 오금로 493 (거여동),404-4215,전철노선:5호선 거여역1번출구 바로앞 버스노선:3313.3217.3416' ,영업시간 - 13:00 ~ 25:00 휴무일:연중무휴 좌석:9 주차:9대가능' 예약:불가 카드:가능 ,'높은 임대료 비례 동종업계 대비 저렴한 가격.  1년간 가격동결'동종업계 최저금액으로 친절한 서비스로 고객응대 ' ,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120703113613.JPG,37.493661,127.1437486
8217,초밥아저씨,3,경양식/일식,"서울특별시 관악구 신원로 23 (신림동), 관악종합시장 108 호",02-3281-2820,신림역 3번 출구에서333m 동부아파트 옆 관악종합시장내에 위치,영업시간 : 13:30 ~ 23:00             ,▷전통시장(신원시장)내에 위치하여 다른 업소보다 저렴 ▷노량진 수산시장등 새벽 시장에서 저렴하고 신선한 재료 구입  ,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220718175444.jpg,37.4821857,126.9294254
6325,연안식당,1,한식,서울특별시 서대문구 증가로 258 (북가좌동),02-302-3773,증산역 1번 출구에서165m,매일 12:00 - 22:00 휴무 : 일             ,- 다양한 봉사활동 - 저렴한 가격 비결 : 식육점을 병행하며 오래된 장사 노하우로 좋은 재료를 저렴하게 구입,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20211210144203.jpg,37.5775693,126.9220241
6529,약속커피숍,4,기타외식업,서울특별시 종로구 종로 302 (창신동),02-764-1100,종로5가 버스정류장 앞,영업시간 : 오전 8시 ~ 오후 10시 휴무일 : 없음            ,평균가보다 10%이상 저렴함,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230316142157.JPG,37.5715049,127.0099593
6052,소문난맛함흥냉면,1,한식,서울특별시 무학봉16길 1 (하왕십리동),02-2299-5537,전풍호텔 건너편에서 홈플러스쪽으로 200m 정도 앞으로 오시면 됩니다.(왕금당 맞은편),영업시간 : 11:00~24:00  휴무일 : 없음                    ,주인이 거래처를 통해 식자재 직접 조달 질좋은 고기사용,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20130805111921.jpg,37.5603738,127.0325138
5669,채미용실,5,이미용,서울특별시 성동구 용답중앙13길 14 (용답동),02-2247-0471,답십리 5번출구 GS주유소 골목안쪽 첫번째 사거리 왼쪽위치 ,영업시간 : 7:00~22:00 휴무일 : 없음                ,주인이 직접 운영하여 인건비절약 ,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220923175708.jpg,37.5652668,127.05309
8094,향토이발관,5,이미용,서울특별시 도봉구 도봉로164길 44 (도봉동),02-954-8053,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,"이발요금의 저렴으로 원거리에서 찾아오는 손님들이 많아 봉사차원의 요금 계속 적용. 45년간 사회봉사 경력 및 무료이발봉사를 수시로 해오고 있음 65세 이상 경로우대 이발(컷) 3,000  ",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120620145325.jpg,37.6757255,127.0461958
6304,왕세숫대야냉면,1,한식,서울특별시 서대문구 수색로2길 7 (남가좌동),02-376-0877,가좌역 4번 출구에서177m,매일09:30~22:00                ,- 친절하고 청결함 - 저렴한 가격 비결 : 마진율을 낮춰서 박리다매 ,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20211210144618.jpg,37.5703886,126.9163978
7058,연희골굼터,1,한식,서울특별시 서대문구 홍제천로 156-6 (연희동),3143-6883       ,홍연시장앞,영업시간 : 10:00~22:00 좌석수 : 40석 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 :  ,- 가게가 청결하고 모든 음식을 직접 요리함 - 6개월째 가격 동결 - 저렴한 가격 비결 : 종업원을 두지 않아 인건비 절감,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20110817134328.jpg,37.5695546,126.9192029
7051,삼성이발관,5,이미용,"서울특별시 서대문구 응암로1길 28 (북가좌동), 한양상가 1층",02-373-3672,디지털미디어시티역 4번 출구에서841m,   ,- 저렴한 가격 비결 : 종업원을 두지 않아 인건비 절감,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20211210144338.jpg,37.5815537,126.910604
7933,SK명품세탁,7,세탁,서울특별시 구로구 구일로10길 27 (구로동),02-6097-7170,구일역 건너편 SK허브수 주상복합APT A동 입구,영업시간 :08:00~22:00 휴무일 :매주 일요일  주차 :지하주차장 3시간까지 가능      ,"텍스타일 케어(특수세탁 가공.황변복원 가공,발수수지가공,명품핸드백가공)전문점 각종 사고처리가 가능하며 세탁전문지식을 위한 청강도 다니시고,직접강의도 합니다. MBC.KBS.SBS 출연업소이며, 외부인들도 많이 찾아오십니다.",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120119094840.jpg,37.4958893,126.872277
7309,헤어뱅크,5,이미용,서울특별시 강서구 곰달래로49길 11 (화곡동),02-2604-7080,남부시장입구,영업시간 :9시~21시 좌석수 :4 휴무일 :화요일 배달 : 예약 :가능 카드 :가능 주차 :가능 홈페이지 주소 : 전자우편주소 :     ,"파마후, 무료로 크리닉 해드립니다. ",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20100722170042.jpg,37.5375051,126.8535538
7348,와우돈까스,1,한식,서울특별시 서울 중랑구 공릉로12가길 6,02-2209-3607,태릉입구역 7번 출구에서549m 묵1동 도깨비시장 내 ,영업시간 :08:00-21:00 휴무일 :연중무휴           ,메뉴가 다양하고 착한가격 유지 ,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20100802170856.JPG,37.6163843,127.0800775
7908,새미나미용실,5,이미용,서울특별시 구로구 부일로9길 87 (온수동),02-2682-2190,우신중학교 후문쪽 온수동 새마을금고옆,영업시간 :09;00~21:00 휴무일 :매주 화요일     ,　,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20111222075843.JPG,37.4961233,126.8242
8174,호남식당,1,한식,서울특별시 송파구 거마로22길 1 (마천동),3402-0885,"버스노선 : 3214, 3315, 3316, 3416  마천동 사거리 하차 송파 성모병원 인근 ","영업시간 : 오전10시~오후11시 좌석수 : 25석 휴무일 : 일요일, 주차가능 배달 : 불가 예약 : 가능 카드 : 가능 주차 : 불가   ","정성들인 깔끔한 맛, 청결 친절 서비스 , 물가상승 대비 2년간 가격동결",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120703145242.JPG,37.4976731,127.1499575
7904,"보리밥, 솥뚜껑 삼겹살",1,한식,서울특별시 구로구 개봉로15길 12 (개봉동),02-2682-4662,개봉점 우리은행 뒤편 돼지네횟집 맞은편,영업시간 : 10:00~22:00 좌석수 : 44석 휴무일 : 없음 배달 : 없음 예약 : 가능 카드 : 가능 주차 : 2대 가능 홈페이지 주소 : X 전자우편주소 : X,청결과 친절한 서비스,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20111222075952.jpg,37.4905949,126.8526876
7896,구로사진관,13,기타서비스업,서울특별시 서울 구로구 가마산로 244,02-862-4940,대림역 4번 출구에서803m 구로구청 정문길 건너편 붉은색 건물1층(도보60M),수 09:00 - 20:00 목 09:00 - 19:00 금 09:00 - 19:00 토 10:30 - 17:00 일 정기휴무 (매주 일요일) 월 09:00 - 19:00 화 09:00 - 19:00         ,가격 저렴.품질우수.속성현상,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120109182507.jpg,37.4951999,126.8877
7867,테마모텔,8,"숙박업(호텔,여관)",서울특별시 영등포구 영중로6길 23-5 (영등포동3가),02-2675-7500,한국마사회 영등포지점 부근,영업시간 : 24시간 객실수 : 34객실  휴무일 : 년중무휴 배달 : 예약 : 불가 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :가격표시제 운영 및 동 업종과 비교할때 저렴함. 상가밀접지역에 위치하고 있으며 시설등 모든 면에서 한 단계 위 수준임   ,"숙박업 밀집지역에 위치.  시설 청결도, 친절함은 우수, 가격표시제 이행 ",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20121108172207.jpg,37.5179544,126.9074429
5936,새론헤어라인,5,이미용,서울특별시 마포구 와우산로3길 13 (상수동),02-336-2431,상수역에서 하차하여 강변쪽으로 내려오시면 우측에 위치.,영업시간 : 09:00-22:00                ,가격이 무엇보다 저렴하고 친절합니다. 실력도 있습니다.20년 넘은 가게다 보니 어르신들의 경우에는 더욱더 저렴하게 받습니다.,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230314175408.JPG,37.5460122,126.9222761
7442,훼밀리김밥,1,한식,"서울특별시 송파구 성내천로21길 12 (마천동, 신동아아파트)",02-406-5415,"거여역 2번 출구에서810m 버스노선:  3314, 3315, 3317, 3313, 3318 윤진 빌딩 건너편 (구)국민은행 맞은편 정류장 앞 ","영업시간 : 08:30~20:30 휴무일 :  연중무휴  기타 : 독거노인 식사제공  *배달, 주차, 제로페이         ","나눔과 기쁨 후원. 즉석김밥, 신선한 재료와 모든 야채는  체인점이 아닌 가계에서 직접 재료 준비함  ",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20111104153351.jpg,37.5000939,127.1445467
8724,마들김밥,1,한식,서울특별시 노원구 한글비석로 474 (상계동) 보람상가,02-933-9308,마들역 3번 출구에서705m,영업시간 : 10:00 ~ 20:30 휴무일 : 명절에 3일씩            , 다양한 메뉴의 음식들이 모두 너무나 착한가격으로 제공되지만 좋은재료와 정성스러운 손길로 준비하기에 맛과 정성이 감동적이다. 가족들이 참여하여 운영하면서 인건비에 대한 부담을 줄이면서 박리다매로서 운영을 해나간다는 신념으로 저렴한 가격으로 감동적인 서비스를 제공하는 음식점이다. ,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20170314160255.jpg,37.6648266,127.0654601
7931,황궁,2,중식,서울특별시 구로구 경인로47길 10 (고척동),02-2681-4554,동양미래대학 먹자골목안 GS2층,영업시간 : 09:00~21:00 좌석수 : 50석 휴무일 : 명절 배달 : 가능 예약 : 가능 카드 : 가능 주차 : 불가 홈페이지 주소 : X 전자우편주소 : X ,신선한 재료 매일매일 배달 신속배달 3명 친절서비스 학생할인 제공함,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120110174005.jpg,37.5001654,126.8671687
7392,춘천식당,1,한식,서울특별시 서대문구 수색로 42,02-309-2208,남가좌동 본전부페 주변,영업시간 :8:00~22:00 휴무일 :연중무휴            ,- 저렴한 가격 비결 : 종업원을 두지 않아 인건비 절감,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20211210143850.jpg,37.5694955,126.9153822
6712,연백이발관,5,이미용,서울특별시 마포구 만리재옛길 5 (공덕동),02-711-9782,공덕역 5번 출구에서266m 공덕시장 근처에 CA할인마트 옆에 있습니다.,　                  ,"가격은 아주 저렴하며, 또한 군인, 중.고생은 할인 해 주실 뿐만 아니라 주인의 친절은 덤으로.... ",5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20110630203558.jpg,37.5453065,126.9551094
7494,명동세탁소,7,세탁,서울특별시 강북구 인수봉로79길 57 (수유동),02-997-2861,우이신설선 가오리역 1번 출구에서 987m,영업시간 : 7:30 ~ 22:00 휴무일 : 일요일     ,경로우대 10%,5,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20110615094330.JPG,37.6436687,127.0089179
8541,밥도둑구이전문,1,한식,서울특별시 양천구 목동중앙북로7가길 53 (목동),02-2646-2131,등촌역 6번 출구에서157m,09:30~21:30     ,달아놓고 드시는 분들은 정가격보다 500원 할인해서 영업,4,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120710142530.JPG,37.5496616,126.8648334
8616,메밀이랑 면이랑,1,한식,서울특별시 강서구 강서로 263-17 (내발산동),02-2691-8585,우장산역 4번 출구에서134m,영업시간 : 11:00~20:00 휴무일 : 매주 일요일       ,친절 및 업소 청결,4,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20130716105407.jpg,37.5492655,126.8352772
8548,소문장,2,중식,서울특별시 양천구 목동중앙북로4길 20 (목동),02-2644-3067,등촌역 6번 출구에서 405m,매일 11:00 - 20:30 월 2회 휴무 (수시변경)        ,친절하며 타업소에 비해 저렴함  ,4,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20120710160005.JPG,37.5478241,126.8642353
8565,홍콩반점,2,중식,서울특별시 양천구 곰달래로 9-1 (신월동),02-2605-1471,　,영업시간 : 11:00~17:00  매주 화요일 휴무              ,겉모습 허름하나 친절하며 가격이 저렴하고 주방이 깨끗하게 정리되어 있음,4,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240322152947.png,37.5296283,126.8325403
